"student_id","ma_mon","ma_lop_hoc_phan","loai_hoc_phan","diem_thong_thuong","diem_giua_ky","diem_thuc_hanh_hien_tai","diem_thuc_hanh_tich_hop","diem_thuong_ky_lt_list","diem_giua_ky_lt"
"SV1878","GDTC101","L01","thuc_hanh","","","8.03,9.4,8.03","","",""
"SV1879","INT1002","L01","ly_thuyet","7.71,7.71","7.71","","","",""
"SV1879","INT1001","L01","tich_hop","","","","9.89","2.65,4.59","2.65"
"SV1879","INT1003","L01","tich_hop","","","","4.63","1.48,4.7","1.48"
"SV1880","GDQP102","L01","ly_thuyet","5.97,5.97","5.97","","","",""
"SV1880","INT1003","L01","tich_hop","","","","9.77","8.27,9.65","8.27"
"SV1881","GDTC101","L01","thuc_hanh","","","6.73,2.74,6.73","","",""
"SV1881","INT1001","L01","tich_hop","","","","7.47","3.07,5.18","3.07"
"SV1881","INT1002","L01","ly_thuyet","1.19,1.19","1.19","","","",""
"SV1881","INT1003","L01","tich_hop","","","","3.43","7.19,3.82","7.19"
"SV1882","INT1002","L01","ly_thuyet","8.79,8.79","8.79","","","",""
"SV1882","INT1003","L01","tich_hop","","","","8.8","5.69,8.68","5.69"
"SV1882","GDTC101","L01","thuc_hanh","","","5.92,5.41,5.92","","",""
"SV1882","GDQP102","L01","ly_thuyet","0.04,0.04","0.04","","","",""
"SV1883","GDTC101","L01","thuc_hanh","","","3.12,7.57,3.12","","",""
"SV1883","INT1003","L01","tich_hop","","","","1.01","1.3,5.66","1.3"
"SV1883","INT1001","L01","tich_hop","","","","2.52","1.56,6.98","1.56"
"SV1884","GDTC101","L01","thuc_hanh","","","9.01,8.82,9.01","","",""
"SV1884","GDQP102","L01","ly_thuyet","1.05,1.05","1.05","","","",""
"SV1884","INT1002","L01","ly_thuyet","3.05,3.05","3.05","","","",""
"SV1885","GDTC101","L01","thuc_hanh","","","3.45,3.58,3.45","","",""
"SV1885","INT1001","L01","tich_hop","","","","2.18","9.97,6.12","9.97"
"SV1885","INT1002","L01","ly_thuyet","1.88,1.88","1.88","","","",""
"SV1886","GDTC101","L01","thuc_hanh","","","2,0.17,2","","",""
"SV1886","INT1001","L01","tich_hop","","","","1.96","1.86,5.72","1.86"
"SV1886","GDQP102","L01","ly_thuyet","7.91,7.91","7.91","","","",""
"SV1887","INT1001","L01","tich_hop","","","","8.43","2.72,7.81","2.72"
"SV1887","GDTC101","L01","thuc_hanh","","","3.98,6.45,3.98","","",""
"SV1888","GDTC101","L01","thuc_hanh","","","4.42,8.47,4.42","","",""
"SV1888","INT1001","L01","tich_hop","","","","4.78","7.37,8.14","7.37"
"SV1888","INT1002","L01","ly_thuyet","3.59,3.59","3.59","","","",""
"SV1889","GDTC101","L01","thuc_hanh","","","9.12,9.31,9.12","","",""
"SV1889","GDQP102","L01","ly_thuyet","7.9,7.9","7.9","","","",""
"SV1889","INT1003","L01","tich_hop","","","","1.87","9.36,3.62","9.36"
"SV1890","INT1003","L01","tich_hop","","","","7.69","5.05,8.9","5.05"
"SV1890","INT1001","L01","tich_hop","","","","9.23","3.62,4.21","3.62"
"SV1891","GDTC101","L01","thuc_hanh","","","9.79,5.41,9.79","","",""
"SV1891","INT1001","L01","tich_hop","","","","9.58","9.13,4.81","9.13"
"SV1891","GDQP102","L01","ly_thuyet","0.33,0.33","0.33","","","",""
"SV1891","INT1002","L01","ly_thuyet","8.45,8.45","8.45","","","",""
"SV1892","INT1001","L01","tich_hop","","","","7.48","7.98,7.07","7.98"
"SV1892","GDTC101","L01","thuc_hanh","","","6.56,0.87,6.56","","",""
"SV1893","INT1001","L01","tich_hop","","","","7.05","4.31,7.81","4.31"
"SV1893","INT1003","L01","tich_hop","","","","2.93","0.59,4.06","0.59"
"SV1893","INT1002","L01","ly_thuyet","7.18,7.18","7.18","","","",""
"SV1893","GDQP102","L01","ly_thuyet","5.35,5.35","5.35","","","",""
"SV1894","INT1002","L01","ly_thuyet","7.42,7.42","7.42","","","",""
"SV1894","GDTC101","L01","thuc_hanh","","","5.77,1.82,5.77","","",""
"SV1894","INT1003","L01","tich_hop","","","","2.16","0.68,3.49","0.68"
"SV1895","INT1002","L01","ly_thuyet","9.39,9.39","9.39","","","",""
"SV1895","INT1003","L01","tich_hop","","","","5.81","8.41,5.17","8.41"
"SV1895","INT1001","L01","tich_hop","","","","7.24","1.22,6.23","1.22"
"SV1896","INT1002","L01","ly_thuyet","1.17,1.17","1.17","","","",""
"SV1896","INT1001","L01","tich_hop","","","","8.71","8.74,5.55","8.74"
"SV1897","GDQP102","L01","ly_thuyet","1.21,1.21","1.21","","","",""
"SV1897","INT1002","L01","ly_thuyet","2.12,2.12","2.12","","","",""
"SV1897","GDTC101","L01","thuc_hanh","","","4.76,6.83,4.76","","",""
"SV1898","GDQP102","L01","ly_thuyet","9.52,9.52","9.52","","","",""
"SV1898","GDTC101","L01","thuc_hanh","","","8.82,6.39,8.82","","",""
"SV1898","INT1001","L01","tich_hop","","","","4.37","2.02,5.95","2.02"
"SV1898","INT1003","L01","tich_hop","","","","6.59","9.6,7.3","9.6"
"SV1899","INT1001","L01","tich_hop","","","","5.4","3.4,3.37","3.4"
"SV1899","INT1002","L01","ly_thuyet","9.25,9.25","9.25","","","",""
"SV1899","GDTC101","L01","thuc_hanh","","","8.44,7,8.44","","",""
"SV1899","GDQP102","L01","ly_thuyet","1.07,1.07","1.07","","","",""
"SV1900","GDQP102","L01","ly_thuyet","6.04,6.04","6.04","","","",""
"SV1900","INT1001","L01","tich_hop","","","","9.16","4.51,7.22","4.51"
"SV1900","INT1002","L01","ly_thuyet","2.81,2.81","2.81","","","",""
"SV1901","GDTC101","L01","thuc_hanh","","","8.66,6.14,8.66","","",""
"SV1901","INT1003","L01","tich_hop","","","","1.03","2.34,3.34","2.34"
"SV1902","INT1002","L01","ly_thuyet","1.29,1.29","1.29","","","",""
"SV1902","INT1001","L01","tich_hop","","","","8.84","6.32,3.76","6.32"
"SV1902","GDQP102","L01","ly_thuyet","4.12,4.12","4.12","","","",""
"SV1903","INT1003","L01","tich_hop","","","","9.92","9.84,8.02","9.84"
"SV1903","GDTC101","L01","thuc_hanh","","","1.17,3.3,1.17","","",""
"SV1903","GDQP102","L01","ly_thuyet","5.83,5.83","5.83","","","",""
"SV1903","INT1001","L01","tich_hop","","","","8.74","2.06,9.18","2.06"
"SV1904","INT1002","L01","ly_thuyet","1.5,1.5","1.5","","","",""
"SV1904","GDTC101","L01","thuc_hanh","","","2.77,7.17,2.77","","",""
"SV1904","INT1003","L01","tich_hop","","","","3.9","9.04,4","9.04"
"SV1905","INT1001","L01","tich_hop","","","","9.66","3.45,6.72","3.45"
"SV1905","GDQP102","L01","ly_thuyet","5.42,5.42","5.42","","","",""
"SV1905","INT1002","L01","ly_thuyet","4.71,4.71","4.71","","","",""
"SV1906","INT1003","L01","tich_hop","","","","8","8.51,6.62","8.51"
"SV1906","GDQP102","L01","ly_thuyet","9.69,9.69","9.69","","","",""
"SV1907","INT1001","L01","tich_hop","","","","3.78","5.91,5.79","5.91"
"SV1907","GDQP102","L01","ly_thuyet","7.14,7.14","7.14","","","",""
"SV1907","INT1002","L01","ly_thuyet","6.03,6.03","6.03","","","",""
"SV1908","INT1002","L01","ly_thuyet","5.12,5.12","5.12","","","",""
"SV1908","GDTC101","L01","thuc_hanh","","","9.02,4.98,9.02","","",""
"SV1908","GDQP102","L01","ly_thuyet","4.86,4.86","4.86","","","",""
"SV1909","INT1002","L01","ly_thuyet","8.07,8.07","8.07","","","",""
"SV1909","GDQP102","L01","ly_thuyet","8.53,8.53","8.53","","","",""
"SV1909","INT1001","L01","tich_hop","","","","8.86","5.24,7.8","5.24"
"SV1909","INT1003","L01","tich_hop","","","","7.62","6.88,6.29","6.88"
"SV1910","INT1002","L01","ly_thuyet","8.5,8.5","8.5","","","",""
"SV1910","GDTC101","L01","thuc_hanh","","","6.68,0.26,6.68","","",""
"SV1910","INT1001","L01","tich_hop","","","","6.92","6.65,6.68","6.65"
"SV1911","GDQP102","L01","ly_thuyet","6.22,6.22","6.22","","","",""
"SV1911","INT1001","L01","tich_hop","","","","2.94","3.84,2.81","3.84"
"SV1911","INT1002","L01","ly_thuyet","9.15,9.15","9.15","","","",""
"SV1912","GDQP102","L01","ly_thuyet","5.66,5.66","5.66","","","",""
"SV1912","INT1003","L01","tich_hop","","","","6.4","1.11,7.52","1.11"
"SV1913","GDQP102","L01","ly_thuyet","3.93,3.93","3.93","","","",""
"SV1913","INT1002","L01","ly_thuyet","9.6,9.6","9.6","","","",""
"SV1914","GDQP102","L01","ly_thuyet","8.09,8.09","8.09","","","",""
"SV1914","GDTC101","L01","thuc_hanh","","","9.44,2.14,9.44","","",""
"SV1914","INT1003","L01","tich_hop","","","","7.04","1.63,6.63","1.63"
"SV1915","INT1001","L01","tich_hop","","","","3.36","0.19,6.71","0.19"
"SV1915","GDTC101","L01","thuc_hanh","","","8.05,8.54,8.05","","",""
"SV1915","INT1003","L01","tich_hop","","","","8.49","1.65,8.54","1.65"
"SV1916","INT1003","L01","tich_hop","","","","9.13","4.31,6.57","4.31"
"SV1916","INT1001","L01","tich_hop","","","","2.62","9.95,3.24","9.95"
"SV1916","GDTC101","L01","thuc_hanh","","","6.83,1.95,6.83","","",""
"SV1917","INT1002","L01","ly_thuyet","3.61,3.61","3.61","","","",""
"SV1917","INT1003","L01","tich_hop","","","","4.82","9.82,2.67","9.82"
"SV1917","GDQP102","L01","ly_thuyet","1.52,1.52","1.52","","","",""
"SV1918","INT1003","L01","tich_hop","","","","8.05","6.8,6.51","6.8"
"SV1918","INT1002","L01","ly_thuyet","1.91,1.91","1.91","","","",""
"SV1918","GDQP102","L01","ly_thuyet","3.17,3.17","3.17","","","",""
"SV1918","GDTC101","L01","thuc_hanh","","","1.49,3.88,1.49","","",""
"SV1919","GDQP102","L01","ly_thuyet","4.55,4.55","4.55","","","",""
"SV1919","INT1002","L01","ly_thuyet","7.7,7.7","7.7","","","",""
"SV1919","GDTC101","L01","thuc_hanh","","","9.5,0.3,9.5","","",""
"SV1919","INT1003","L01","tich_hop","","","","4.82","2.28,6.62","2.28"
"SV1920","GDTC101","L01","thuc_hanh","","","7.75,9.5,7.75","","",""
"SV1920","INT1001","L01","tich_hop","","","","3.59","4.02,7.37","4.02"
"SV1920","INT1002","L01","ly_thuyet","8.77,8.77","8.77","","","",""
"SV1920","GDQP102","L01","ly_thuyet","6.56,6.56","6.56","","","",""
"SV1921","INT1003","L01","tich_hop","","","","6.1","0.47,8.19","0.47"
"SV1921","GDTC101","L01","thuc_hanh","","","3.71,7.53,3.71","","",""
"SV1921","GDQP102","L01","ly_thuyet","0.67,0.67","0.67","","","",""
"SV1922","GDQP102","L01","ly_thuyet","0.91,0.91","0.91","","","",""
"SV1922","GDTC101","L01","thuc_hanh","","","7.11,9.37,7.11","","",""
"SV1922","INT1002","L01","ly_thuyet","8.62,8.62","8.62","","","",""
"SV1923","INT1002","L01","ly_thuyet","9.93,9.93","9.93","","","",""
"SV1923","GDTC101","L01","thuc_hanh","","","3.32,6.79,3.32","","",""
"SV1923","INT1001","L01","tich_hop","","","","1.32","6.4,4.46","6.4"
"SV1924","INT1002","L01","ly_thuyet","3.61,3.61","3.61","","","",""
"SV1924","GDTC101","L01","thuc_hanh","","","3.12,0.38,3.12","","",""
"SV1924","INT1003","L01","tich_hop","","","","2.01","2.47,6.26","2.47"
"SV1925","INT1002","L01","ly_thuyet","6.03,6.03","6.03","","","",""
"SV1925","GDTC101","L01","thuc_hanh","","","9.43,3.78,9.43","","",""
"SV1925","INT1001","L01","tich_hop","","","","1.43","8.49,6.84","8.49"
"SV1925","GDQP102","L01","ly_thuyet","3.3,3.3","3.3","","","",""
"SV1926","INT1003","L01","tich_hop","","","","9.08","1.24,8.27","1.24"
"SV1926","INT1001","L01","tich_hop","","","","4.81","6.11,7.68","6.11"
"SV1926","INT1002","L01","ly_thuyet","1.45,1.45","1.45","","","",""
"SV1927","INT1001","L01","tich_hop","","","","7.22","9.14,3.92","9.14"
"SV1927","INT1003","L01","tich_hop","","","","2.68","7.52,2.04","7.52"
"SV1927","INT1002","L01","ly_thuyet","5.09,5.09","5.09","","","",""
"SV1927","GDQP102","L01","ly_thuyet","7.14,7.14","7.14","","","",""
"SV1928","INT1002","L01","ly_thuyet","9.73,9.73","9.73","","","",""
"SV1928","INT1003","L01","tich_hop","","","","7","4.72,4.6","4.72"
"SV1928","INT1001","L01","tich_hop","","","","8.67","2.62,5","2.62"
"SV1928","GDQP102","L01","ly_thuyet","1.31,1.31","1.31","","","",""
"SV1929","GDQP102","L01","ly_thuyet","7.22,7.22","7.22","","","",""
"SV1929","INT1001","L01","tich_hop","","","","9.87","2.49,5.3","2.49"
"SV1929","GDTC101","L01","thuc_hanh","","","8.33,5.67,8.33","","",""
"SV1929","INT1002","L01","ly_thuyet","9.62,9.62","9.62","","","",""
"SV1930","GDQP102","L01","ly_thuyet","1.79,1.79","1.79","","","",""
"SV1930","GDTC101","L01","thuc_hanh","","","1.05,7.83,1.05","","",""
"SV1930","INT1003","L01","tich_hop","","","","8.1","8.19,4.72","8.19"
"SV1931","GDQP102","L01","ly_thuyet","5.02,5.02","5.02","","","",""
"SV1931","INT1001","L01","tich_hop","","","","5.72","1.4,7.5","1.4"
"SV1931","INT1003","L01","tich_hop","","","","1.81","2.47,1.39","2.47"
"SV1931","INT1002","L01","ly_thuyet","2.25,2.25","2.25","","","",""
"SV1932","INT1003","L01","tich_hop","","","","4.7","8.75,5.3","8.75"
"SV1932","GDQP102","L01","ly_thuyet","4.33,4.33","4.33","","","",""
"SV1932","INT1001","L01","tich_hop","","","","8.56","3.47,5.4","3.47"
"SV1932","INT1002","L01","ly_thuyet","6.23,6.23","6.23","","","",""
"SV1933","GDTC101","L01","thuc_hanh","","","8.62,2.97,8.62","","",""
"SV1933","INT1003","L01","tich_hop","","","","1.3","9.91,2.51","9.91"
"SV1934","GDTC101","L01","thuc_hanh","","","7.18,9.92,7.18","","",""
"SV1934","INT1002","L01","ly_thuyet","1.79,1.79","1.79","","","",""
"SV1934","INT1001","L01","tich_hop","","","","8.47","8.06,3.73","8.06"
"SV1935","GDTC101","L01","thuc_hanh","","","6.23,7.62,6.23","","",""
"SV1935","GDQP102","L01","ly_thuyet","3.55,3.55","3.55","","","",""
"SV1935","INT1002","L01","ly_thuyet","1.63,1.63","1.63","","","",""
"SV1936","GDTC101","L01","thuc_hanh","","","6.01,0.87,6.01","","",""
"SV1936","GDQP102","L01","ly_thuyet","7.23,7.23","7.23","","","",""
"SV1936","INT1003","L01","tich_hop","","","","6.48","9.49,7.95","9.49"
"SV1936","INT1001","L01","tich_hop","","","","4.81","4.01,3.09","4.01"
"SV1937","INT1002","L01","ly_thuyet","6.44,6.44","6.44","","","",""
"SV1937","INT1003","L01","tich_hop","","","","9.95","7.75,7.55","7.75"
"SV1937","GDTC101","L01","thuc_hanh","","","9.74,1.73,9.74","","",""
"SV1937","INT1001","L01","tich_hop","","","","6.98","5.32,7.9","5.32"
"SV1938","INT1003","L01","tich_hop","","","","5.11","8.91,3.03","8.91"
"SV1938","GDQP102","L01","ly_thuyet","4.71,4.71","4.71","","","",""
"SV1938","INT1001","L01","tich_hop","","","","6.12","2.05,3.36","2.05"
"SV1938","INT1002","L01","ly_thuyet","2.7,2.7","2.7","","","",""
"SV1939","INT1003","L01","tich_hop","","","","7.61","9.05,6.4","9.05"
"SV1939","GDTC101","L01","thuc_hanh","","","7.84,7.34,7.84","","",""
"SV1939","INT1002","L01","ly_thuyet","1.18,1.18","1.18","","","",""
"SV1940","INT1001","L01","tich_hop","","","","7.84","4.03,5.37","4.03"
"SV1940","INT1002","L01","ly_thuyet","6.03,6.03","6.03","","","",""
"SV1940","INT1003","L01","tich_hop","","","","5.56","9.29,6.99","9.29"
"SV1940","GDTC101","L01","thuc_hanh","","","5.19,9.48,5.19","","",""
"SV1941","GDTC101","L01","thuc_hanh","","","1.71,4.71,1.71","","",""
"SV1941","GDQP102","L01","ly_thuyet","7.93,7.93","7.93","","","",""
"SV1942","INT1001","L01","tich_hop","","","","9.91","5.59,4.03","5.59"
"SV1942","GDTC101","L01","thuc_hanh","","","6.11,7.01,6.11","","",""
"SV1942","INT1003","L01","tich_hop","","","","6.17","4.35,5.58","4.35"
"SV1942","INT1002","L01","ly_thuyet","0.86,0.86","0.86","","","",""
"SV1943","INT1001","L01","tich_hop","","","","4.84","6.15,3.23","6.15"
"SV1943","GDQP102","L01","ly_thuyet","4.54,4.54","4.54","","","",""
"SV1943","GDTC101","L01","thuc_hanh","","","2.06,9.77,2.06","","",""
"SV1944","INT1003","L01","tich_hop","","","","4.37","3.64,2.64","3.64"
"SV1944","INT1002","L01","ly_thuyet","5.76,5.76","5.76","","","",""
"SV1944","GDTC101","L01","thuc_hanh","","","8.73,0.07,8.73","","",""
"SV1944","INT1001","L01","tich_hop","","","","7.71","1.42,8.96","1.42"
"SV1945","GDQP102","L01","ly_thuyet","2.03,2.03","2.03","","","",""
"SV1945","INT1001","L01","tich_hop","","","","6.15","0.81,5.37","0.81"
"SV1946","INT1001","L01","tich_hop","","","","7.83","4.43,3.91","4.43"
"SV1946","GDTC101","L01","thuc_hanh","","","4.35,8.68,4.35","","",""
"SV1947","INT1001","L01","tich_hop","","","","8.79","2.08,7.25","2.08"
"SV1947","GDQP102","L01","ly_thuyet","8.82,8.82","8.82","","","",""
"SV1947","GDTC101","L01","thuc_hanh","","","2.96,1.92,2.96","","",""
"SV1947","INT1002","L01","ly_thuyet","0.89,0.89","0.89","","","",""
"SV1948","GDTC101","L01","thuc_hanh","","","1.46,8.43,1.46","","",""
"SV1948","INT1001","L01","tich_hop","","","","7.13","2.86,5.93","2.86"
"SV1948","GDQP102","L01","ly_thuyet","1.64,1.64","1.64","","","",""
"SV1948","INT1003","L01","tich_hop","","","","1.79","4.78,5.39","4.78"
"SV1949","INT1002","L01","ly_thuyet","1.02,1.02","1.02","","","",""
"SV1949","INT1003","L01","tich_hop","","","","4.81","3.49,4.27","3.49"
"SV1949","GDQP102","L01","ly_thuyet","2.15,2.15","2.15","","","",""
"SV1950","GDTC101","L01","thuc_hanh","","","7.73,6.14,7.73","","",""
"SV1950","INT1002","L01","ly_thuyet","0.78,0.78","0.78","","","",""
"SV1951","GDQP102","L01","ly_thuyet","2.33,2.33","2.33","","","",""
"SV1951","GDTC101","L01","thuc_hanh","","","7,1.11,7","","",""
"SV1951","INT1001","L01","tich_hop","","","","5.03","1.64,4.76","1.64"
"SV1952","GDTC101","L01","thuc_hanh","","","3.78,1.59,3.78","","",""
"SV1952","GDQP102","L01","ly_thuyet","1.62,1.62","1.62","","","",""
"SV1952","INT1003","L01","tich_hop","","","","7.14","2.83,6.47","2.83"
"SV1952","INT1001","L01","tich_hop","","","","1.92","1.65,4.52","1.65"
"SV1953","INT1001","L01","tich_hop","","","","6.54","2.18,8.72","2.18"
"SV1953","GDTC101","L01","thuc_hanh","","","8.48,6.43,8.48","","",""
"SV1954","INT1002","L01","ly_thuyet","9.09,9.09","9.09","","","",""
"SV1954","GDQP102","L01","ly_thuyet","8.56,8.56","8.56","","","",""
"SV1954","INT1001","L01","tich_hop","","","","1.47","5.31,1.66","5.31"
"SV1955","GDQP102","L01","ly_thuyet","6.26,6.26","6.26","","","",""
"SV1955","GDTC101","L01","thuc_hanh","","","9.95,2.59,9.95","","",""
"SV1956","GDTC101","L01","thuc_hanh","","","4.67,8.93,4.67","","",""
"SV1956","INT1002","L01","ly_thuyet","0.12,0.12","0.12","","","",""
"SV1957","GDQP102","L01","ly_thuyet","7.09,7.09","7.09","","","",""
"SV1957","INT1001","L01","tich_hop","","","","2.06","5.88,4.7","5.88"
"SV1958","INT1001","L01","tich_hop","","","","2.28","1.58,6.47","1.58"
"SV1958","INT1003","L01","tich_hop","","","","8.4","8.41,5.61","8.41"
"SV1958","GDTC101","L01","thuc_hanh","","","6.29,7.62,6.29","","",""
"SV1959","GDQP102","L01","ly_thuyet","4.34,4.34","4.34","","","",""
"SV1959","INT1001","L01","tich_hop","","","","6.79","5.06,3.74","5.06"
"SV1959","GDTC101","L01","thuc_hanh","","","1.9,2.21,1.9","","",""
"SV1959","INT1003","L01","tich_hop","","","","3.31","9.92,2.16","9.92"
"SV1960","INT1003","L01","tich_hop","","","","8.55","1.71,9.16","1.71"
"SV1960","GDQP102","L01","ly_thuyet","6.27,6.27","6.27","","","",""
"SV1960","INT1002","L01","ly_thuyet","6.43,6.43","6.43","","","",""
"SV1961","GDQP102","L01","ly_thuyet","3.64,3.64","3.64","","","",""
"SV1961","INT1003","L01","tich_hop","","","","5.55","6.08,3.1","6.08"
"SV1962","INT1003","L01","tich_hop","","","","6.79","0.84,6.7","0.84"
"SV1962","INT1001","L01","tich_hop","","","","4.32","8.19,5.38","8.19"
"SV1963","GDQP102","L01","ly_thuyet","2,2","2","","","",""
"SV1963","GDTC101","L01","thuc_hanh","","","1.25,5.98,1.25","","",""
"SV1963","INT1001","L01","tich_hop","","","","8.09","1.63,7.83","1.63"
"SV1963","INT1003","L01","tich_hop","","","","4.25","9.89,3.31","9.89"
"SV1964","GDQP102","L01","ly_thuyet","1.19,1.19","1.19","","","",""
"SV1964","INT1001","L01","tich_hop","","","","5.77","6.01,3.54","6.01"
"SV1964","GDTC101","L01","thuc_hanh","","","2.01,2.65,2.01","","",""
"SV1965","INT1002","L01","ly_thuyet","2.74,2.74","2.74","","","",""
"SV1965","INT1003","L01","tich_hop","","","","1.23","1.3,5.86","1.3"
"SV1966","INT1003","L01","tich_hop","","","","6.07","0.62,3.49","0.62"
"SV1966","GDQP102","L01","ly_thuyet","4,4","4","","","",""
"SV1967","GDTC101","L01","thuc_hanh","","","5.7,0.47,5.7","","",""
"SV1967","GDQP102","L01","ly_thuyet","1.83,1.83","1.83","","","",""
"SV1968","GDQP102","L01","ly_thuyet","6.15,6.15","6.15","","","",""
"SV1968","GDTC101","L01","thuc_hanh","","","3.25,5.57,3.25","","",""
"SV1968","INT1003","L01","tich_hop","","","","8.19","8.6,7.51","8.6"
"SV1968","INT1001","L01","tich_hop","","","","2","8.18,6.81","8.18"
"SV1969","INT1001","L01","tich_hop","","","","3.18","4.9,6.52","4.9"
"SV1969","INT1003","L01","tich_hop","","","","2.15","7.44,6","7.44"
"SV1969","INT1002","L01","ly_thuyet","1.82,1.82","1.82","","","",""
"SV1970","GDTC101","L01","thuc_hanh","","","7.68,3.11,7.68","","",""
"SV1970","INT1003","L01","tich_hop","","","","4.62","1.81,6.74","1.81"
"SV1971","GDTC101","L01","thuc_hanh","","","3.72,0.8,3.72","","",""
"SV1971","INT1003","L01","tich_hop","","","","6.81","5.37,3.92","5.37"
"SV1972","INT1003","L01","tich_hop","","","","6.11","6.2,7.84","6.2"
"SV1972","INT1001","L01","tich_hop","","","","7.87","2.33,4.38","2.33"
"SV1973","GDQP102","L01","ly_thuyet","4.14,4.14","4.14","","","",""
"SV1973","INT1002","L01","ly_thuyet","0.61,0.61","0.61","","","",""
"SV1973","INT1003","L01","tich_hop","","","","7.59","6.77,5.14","6.77"
"SV1973","GDTC101","L01","thuc_hanh","","","8.23,5.61,8.23","","",""
"SV1974","INT1002","L01","ly_thuyet","1.13,1.13","1.13","","","",""
"SV1974","GDTC101","L01","thuc_hanh","","","6.69,1.81,6.69","","",""
"SV1974","GDQP102","L01","ly_thuyet","9.68,9.68","9.68","","","",""
"SV1975","GDQP102","L01","ly_thuyet","9.01,9.01","9.01","","","",""
"SV1975","INT1002","L01","ly_thuyet","0.69,0.69","0.69","","","",""
"SV1975","GDTC101","L01","thuc_hanh","","","5.48,9.02,5.48","","",""
"SV1975","INT1001","L01","tich_hop","","","","3.16","3.88,5.57","3.88"
"SV1976","INT1003","L01","tich_hop","","","","3.3","3.19,5.48","3.19"
"SV1976","INT1001","L01","tich_hop","","","","3.07","6.44,5.79","6.44"
"SV1976","GDTC101","L01","thuc_hanh","","","1.76,4.7,1.76","","",""
"SV1977","GDTC101","L01","thuc_hanh","","","9.61,2.31,9.61","","",""
"SV1977","GDQP102","L01","ly_thuyet","3.81,3.81","3.81","","","",""
"SV1977","INT1001","L01","tich_hop","","","","7.52","3.9,7.42","3.9"
"SV1977","INT1003","L01","tich_hop","","","","4.52","2.86,5.78","2.86"
"SV1978","INT1002","L01","ly_thuyet","7.09,7.09","7.09","","","",""
